ExtendedEndDate,bidStatus,currencySymbol,currentBid,estimateHigh,estimateLow,imageUrl,isMixedLot,location,lotId,lotItems,lotNo,lotSequence,lotStatus,lotSuffix,originalLotID,parcelHeader,reservePrice,soldPrice,userIsWatching,userMaxBid,winningBidderPaddle,winningBidderUserName
,OPEN,USD,110,180,140,,True,1,291194,"[{'wineName': 'Behrens & Hitchcock Cabernet Sauvignon', 'producerName': None, 'producerId': 0, 'appellation': '', 'designation': 'Alder Springs', 'region': 'California Cabernets & Meritage', 'vintage': '1999', 'condition': '', 'bottleQuantity': 1, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}, {'wineName': 'Behrens & Hitchcock Cabernet Sauvignon', 'producerName': None, 'producerId': 0, 'appellation': '', 'designation': None, 'region': 'California Cabernets & Meritage', 'vintage': '2001', 'condition': '', 'bottleQuantity': 1, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}, {'wineName': 'Behrens & Hitchcock Cabernet Sauvignon', 'producerName': None, 'producerId': 0, 'appellation': '', 'designation': 'Beckstoffer To-Kalon Vineyard', 'region': 'California Cabernets & Meritage', 'vintage': '2002', 'condition': '', 'bottleQuantity': 1, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}, {'wineName': 'Behrens & Hitchcock Cabernet Sauvignon', 'producerName': None, 'producerId': 0, 'appellation': '', 'designation': 'Beckstoffer Dr. Crane Vineyard', 'region': 'California Cabernets & Meritage', 'vintage': '2003', 'condition': '', 'bottleQuantity': 1, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1984,1984,NS,,626007,Parcel,110,0,False,0,66743,***96
,OPEN,USD,0,120,90,,True,1,291195,"[{'wineName': 'Behrens & Hitchcock Cabernet Sauvignon', 'producerName': None, 'producerId': 0, 'appellation': '', 'designation': 'Ink Grade', 'region': 'California Cabernets & Meritage', 'vintage': '1998', 'condition': '', 'bottleQuantity': 1, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}, {'wineName': 'Behrens & Hitchcock Cabernet Sauvignon', 'producerName': None, 'producerId': 0, 'appellation': '', 'designation': 'Ink Grade', 'region': 'California Cabernets & Meritage', 'vintage': '1999', 'condition': '', 'bottleQuantity': 2, 'bottleSize': 'bottle', 'wineScore': '(92-95pts)', 'parkerNoteEnglish': '""The 1999 Cabernet Sauvignon Inkgrade (300 cases of 15.1% alcohol) has an opaque purple color, an intense, very fragrant nose of creme de cassis, smoky new oak, mineral, and almost floral-infused blueberry and blackberry notes. The wine is unctuously textured, with the new wood totally absorbed. Acidity and tannin are also beautifully integrated.""(92-95pts)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1985,1985,NS,,626008,Parcel,75,0,False,0,0,***
,OPEN,USD,0,280,220,,True,1,291196,"[{'wineName': 'Behrens & Hitchcock Cabernet Sauvignon', 'producerName': None, 'producerId': 0, 'appellation': '', 'designation': 'Ink Grade', 'region': 'California Cabernets & Meritage', 'vintage': '2000', 'condition': '', 'bottleQuantity': 3, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}, {'wineName': 'Behrens & Hitchcock Cabernet Sauvignon', 'producerName': None, 'producerId': 0, 'appellation': '', 'designation': 'Ink Grade', 'region': 'California Cabernets & Meritage', 'vintage': '2001', 'condition': '', 'bottleQuantity': 2, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}, {'wineName': 'Behrens & Hitchcock Cabernet Sauvignon', 'producerName': None, 'producerId': 0, 'appellation': '', 'designation': 'Ink Grade', 'region': 'California Cabernets & Meritage', 'vintage': '2002', 'condition': '', 'bottleQuantity': 1, 'bottleSize': 'bottle', 'wineScore': '(95pts)', 'parkerNoteEnglish': '""A gorgeous Cabernet Sauvignon .Extraordinarily pure cr me de cassis characteristics along with licorice, smoke, and mineral notes jump from the glass With sensational levels of richness in addition to chocolatey espresso notes intermixed with black currant liqueur and blueberries, this beauty should age effortlessly for 15+ years.""(95pts)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1986,1986,NS,,626009,Parcel,190,0,False,0,0,***
,OPEN,USD,110,190,130,,True,1,291197,"[{'wineName': 'Behrens & Hitchcock Cabernet Sauvignon', 'producerName': None, 'producerId': 0, 'appellation': '', 'designation': 'Oakville', 'region': 'California Cabernets & Meritage', 'vintage': '2001', 'condition': '', 'bottleQuantity': 1, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}, {'wineName': 'Behrens & Hitchcock Red', 'producerName': None, 'producerId': 0, 'appellation': '', 'designation': 'Kenefick Ranch', 'region': 'California Cabernets & Meritage', 'vintage': '1999', 'condition': '', 'bottleQuantity': 1, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}, {'wineName': 'Behrens & Hitchcock Red', 'producerName': None, 'producerId': 0, 'appellation': '', 'designation': 'Cemetery', 'region': 'California Cabernets & Meritage', 'vintage': '2003', 'condition': '', 'bottleQuantity': 1, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}, {'wineName': 'Behrens & Hitchcock Red', 'producerName': None, 'producerId': 0, 'appellation': '', 'designation': ""Dr. Crane's Cuvee"", 'region': 'California Cabernets & Meritage', 'vintage': '2003', 'condition': '', 'bottleQuantity': 1, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1987,1987,NS,,626010,Parcel,110,0,False,0,66743,***96
,OPEN,USD,85,140,110,,True,1,291198,"[{'wineName': 'Behrens & Hitchcock Red', 'producerName': None, 'producerId': 0, 'appellation': '', 'designation': 'St. Augustine', 'region': 'California Cabernets & Meritage', 'vintage': '2002', 'condition': '', 'bottleQuantity': 1, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}, {'wineName': 'Behrens & Hitchcock Red', 'producerName': None, 'producerId': 0, 'appellation': '', 'designation': 'The Contender', 'region': 'California Cabernets & Meritage', 'vintage': '2003', 'condition': '', 'bottleQuantity': 1, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}, {'wineName': 'Behrens & Hitchcock Red', 'producerName': None, 'producerId': 0, 'appellation': '', 'designation': 'The Heavy Weight', 'region': 'California Cabernets & Meritage', 'vintage': '2003', 'condition': '', 'bottleQuantity': 1, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}, {'wineName': 'Behrens & Hitchcock Red', 'producerName': None, 'producerId': 0, 'appellation': '', 'designation': 'St. Augustine', 'region': 'California Cabernets & Meritage', 'vintage': '2004', 'condition': '', 'bottleQuantity': 1, 'bottleSize': 'bottle', 'wineScore': '(96pts)', 'parkerNoteEnglish': '""The brilliant 2004 St. Augustine is composed of an intriguing blend of 42% Cabernet Franc, 42% Merlot and 16% Cabernet Sauvignon. Its spectacular bouquet of graphite, flowers, black raspberries and blueberries is followed by a full-bodied, powerful, rich, vibrant wine that cuts a broad swath across the palate. Multidimensional, rich and intense, this terrific 2004 should be enjoyed over the next decade or more.""(96pts)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1988,1988,NS,,626011,Parcel,75,0,False,0,66743,***96
,OPEN,USD,0,1200,900,,False,1,291199,"[{'wineName': 'Caymus Cabernet Sauvignon', 'producerName': 'Caymus', 'producerId': 0, 'appellation': '', 'designation': '40th Anniversary', 'region': 'California Cabernets & Meritage', 'vintage': '2012', 'condition': '', 'bottleQuantity': 7, 'bottleSize': 'bottle', 'wineScore': '(96pts)', 'parkerNoteEnglish': '""They appear to be immune to some of winedom\'s less than intelligent trends and fads that we see from time to time, and the result is a spectacular 2012 Cabernet Sauvignon 40th Anniversary offering. Its dense purple/black color is followed by copious quantities of crème de cassis and blackberry fruit, silky tannins, a voluptuous texture and stunning purity as well as length. This full-bodied effort is a fabulous example of Napa Valley Cabernet Sauvignon as well as a tribute to this amazing family. It is so good now, why wait? However, I\'m sure that like most vintages of Caymus, it will last for 20-25 years. Amazing!""(96pts)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1989,1989,NS,,626012,Parcel,800,0,False,0,0,***
,OPEN,USD,260,240,160,,True,1,291200,"[{'wineName': 'Caymus Cabernet Sauvignon', 'producerName': 'Caymus', 'producerId': 0, 'appellation': '', 'designation': 'Napa Valley', 'region': 'California Cabernets & Meritage', 'vintage': '2004', 'condition': '', 'bottleQuantity': 2, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}, {'wineName': 'Caymus Cabernet Sauvignon', 'producerName': 'Caymus', 'producerId': 0, 'appellation': '', 'designation': 'Napa Valley', 'region': 'California Cabernets & Meritage', 'vintage': '2008', 'condition': '', 'bottleQuantity': 3, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1990,1990,NS,,626013,Parcel,140,0,False,0,16598,harper
,OPEN,USD,220,320,220,,False,1,291201,"[{'wineName': 'Caymus Cabernet Sauvignon', 'producerName': 'Caymus', 'producerId': 0, 'appellation': '', 'designation': 'Napa Valley', 'region': 'California Cabernets & Meritage', 'vintage': '2009', 'condition': '', 'bottleQuantity': 4, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1991,1991,NS,,626014,Parcel,200,0,False,0,66449,t***
,OPEN,USD,200,260,200,,False,1,291202,"[{'wineName': 'Caymus Cabernet Sauvignon', 'producerName': 'Caymus', 'producerId': 0, 'appellation': '', 'designation': 'Napa Valley', 'region': 'California Cabernets & Meritage', 'vintage': '2010', 'condition': '', 'bottleQuantity': 4, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1992,1992,NS,,626015,Parcel,180,0,False,0,16598,harper
,OPEN,USD,300,400,280,,False,1,291203,"[{'wineName': 'Caymus Cabernet Sauvignon', 'producerName': 'Caymus', 'producerId': 0, 'appellation': '', 'designation': 'Napa Valley', 'region': 'California Cabernets & Meritage', 'vintage': '2011', 'condition': '', 'bottleQuantity': 7, 'bottleSize': 'bottle', 'wineScore': '(90pts)', 'parkerNoteEnglish': '""It reveals supple tannins, abundant black fruit and spice notes, and an easy-drinking yet seriously endowed, medium to full-bodied personality.""(90pts)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1993,1993,NS,,626016,Parcel,260,0,False,0,66290,Munoz120
,OPEN,USD,180,280,200,,False,1,291204,"[{'wineName': 'Caymus Cabernet Sauvignon', 'producerName': 'Caymus', 'producerId': 0, 'appellation': '', 'designation': 'Napa Valley', 'region': 'California Cabernets & Meritage', 'vintage': '2013', 'condition': '', 'bottleQuantity': 4, 'bottleSize': 'bottle', 'wineScore': '(94pts)', 'parkerNoteEnglish': '""A beautiful ripe, plump, fat and opulent style of Cabernet Sauvignon that Caymus has pioneered, the 2013 Cabernet Sauvignon has a dense purple color, loads of juicy blackberry and blackcurrant fruit, low acidity and no real evidence of oak, but a nice, plush, full-bodied opulence.""(94pts)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1994,1994,NS,,626017,Parcel,180,0,False,0,16598,harper
,OPEN,USD,0,220,150,,True,1,291205,"[{'wineName': 'Coho Cabernet Sauvignon', 'producerName': None, 'producerId': 0, 'appellation': '', 'designation': 'Headwater Vineyard', 'region': 'California Cabernets & Meritage', 'vintage': '2007', 'condition': '', 'bottleQuantity': 1, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}, {'wineName': 'David Arthur Cabernet Sauvignon', 'producerName': None, 'producerId': 0, 'appellation': '', 'designation': None, 'region': 'California Cabernets & Meritage', 'vintage': '1996', 'condition': 'lbsl', 'bottleQuantity': 1, 'bottleSize': 'bottle', 'wineScore': '(94pts WS)', 'parkerNoteEnglish': '""Superrich Cabernet, plush, thick and concentrated, with layers of delicious currant, blackberry, black cherry, spice and pretty nutmeg flavors that are long and focused on the finish.""(94pts WS)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}, {'wineName': 'David Arthur Cabernet Sauvignon', 'producerName': None, 'producerId': 0, 'appellation': '', 'designation': 'Elevation 1147', 'region': 'California Cabernets & Meritage', 'vintage': '2011', 'condition': '', 'bottleQuantity': 1, 'bottleSize': 'bottle', 'wineScore': '(90pts)', 'parkerNoteEnglish': '""David Arthur\'s flagship wine, the 2011 Cabernet Sauvignon Elevation 1147 is the best wine of this group. Rich, deep, creme de cassis, licorice, forest floor and a hint of subtle smoke are present in this medium-bodied effort. With outstanding concentration and purity as well as low acidity and ripe tannins, it should drink well for 7-10 years.""(90pts)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}, {'wineName': 'Ridge Red', 'producerName': 'ridge', 'producerId': 0, 'appellation': '', 'designation': 'Geyserville', 'region': 'California Cabernets & Meritage', 'vintage': '2002', 'condition': '', 'bottleQuantity': 1, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1995,1995,NS,,626018,Parcel,140,0,False,0,0,***
,OPEN,USD,130,160,120,,False,1,291206,"[{'wineName': 'Corison Cabernet Sauvignon', 'producerName': None, 'producerId': 0, 'appellation': '', 'designation': None, 'region': 'California Cabernets & Meritage', 'vintage': '1996', 'condition': '', 'bottleQuantity': 4, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1996,1996,NS,,626019,Parcel,100,0,False,0,16598,harper
,OPEN,USD,170,200,130,,False,1,291207,"[{'wineName': 'Corison Cabernet Sauvignon', 'producerName': None, 'producerId': 0, 'appellation': '', 'designation': None, 'region': 'California Cabernets & Meritage', 'vintage': '1999', 'condition': '', 'bottleQuantity': 4, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1997,1997,NS,,626020,Parcel,110,0,False,0,16598,harper
,OPEN,USD,0,240,180,,False,1,291208,"[{'wineName': 'David Arthur Cabernet Sauvignon', 'producerName': None, 'producerId': 0, 'appellation': '', 'designation': None, 'region': 'California Cabernets & Meritage', 'vintage': '2003', 'condition': '1lwasl', 'bottleQuantity': 6, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1998,1998,NS,,626021,Parcel,160,0,False,0,0,***
,OPEN,USD,55,140,90,,True,1,291209,"[{'wineName': 'David Arthur Meritaggio', 'producerName': None, 'producerId': 0, 'appellation': '', 'designation': None, 'region': 'California Cabernets & Meritage', 'vintage': '1996', 'condition': '', 'bottleQuantity': 1, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}, {'wineName': 'David Arthur Meritaggio', 'producerName': None, 'producerId': 0, 'appellation': '', 'designation': None, 'region': 'California Cabernets & Meritage', 'vintage': '2000', 'condition': '', 'bottleQuantity': 1, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}, {'wineName': 'David Arthur Meritaggio', 'producerName': None, 'producerId': 0, 'appellation': '', 'designation': None, 'region': 'California Cabernets & Meritage', 'vintage': '2002', 'condition': '', 'bottleQuantity': 1, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}, {'wineName': 'David Arthur Meritaggio', 'producerName': None, 'producerId': 0, 'appellation': '', 'designation': None, 'region': 'California Cabernets & Meritage', 'vintage': '2003', 'condition': '', 'bottleQuantity': 1, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}, {'wineName': 'David Arthur Meritaggio', 'producerName': None, 'producerId': 0, 'appellation': '', 'designation': None, 'region': 'California Cabernets & Meritage', 'vintage': '2012', 'condition': '', 'bottleQuantity': 1, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1999,1999,NS,,626022,Parcel,55,0,False,0,9761,monti
